"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/optim-r > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","49","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/sobrenosostros > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","26","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/tectosfalsos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","152","functionality of links","Tablet-768-Chrome","2026-03-30","skipped","2026-03-30","URL: /r/produits/panneaux-isolants/panneaux-isolants-de-toitures/therma-tr29-sp stage only Health Check > lang: r-produits","","",""
"","17614","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspaninsulation stage only Health Check > lang: fr-fr","","",""
"","33","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-al > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","471","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/carriere > lang: fr-fr","","",""
"","2700","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-40 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","11358","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/a-propos-de-nous stage only Health Check > lang: fr-fr","","",""
"","40","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ad > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","7193","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspanisolationtechnique/kooltherm-isolation-de-tuyaux > lang: fr-fr","","",""
"","6094","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/leading-with-passion stage only Health Check > lang: fr-fr","","",""
"","6270","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/applications/facade stage only Health Check > lang: fr-fr","","",""
"","905","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/kooltherm-k10 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","68","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications/toiture > lang: fr-fr","","",""
"","54","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-responsable-du-traitement-des-donnees > lang: fr-fr","","",""
"","394","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/optim-r > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","560","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/carriere > lang: fr-fr","","",""
"","523","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-7c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","53","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-bv > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","24441","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-2-ps stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","2009","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/casos-de-estudo/camara-municipal-tui > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","44","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/carriere > lang: fr-fr","","",""
"","2588","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire > lang: fr-fr","","",""
"","6605","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/more-space-magazine stage only Health Check > lang: fr-fr","","",""
"","40","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/casos-de-estudo/camara-municipal-tui > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","771","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/poliuretanos-pir-ak-500 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","29074","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-f-alk stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","10947","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/carbonoincorporado stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","24940","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k8 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","7077","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pur-2ps stage only Health Check > lang: fr-fr","","",""
"","1112","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","819","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/poliuretanos-pir-ak-500 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","35","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aviso-de-consentimento-de-marketing-directo > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","8601","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/journee-du-gros-pull stage only Health Check > lang: fr-fr","","",""
"","3","visual compare","Desktop-1200-Chrome","2026-03-30","skipped","2026-03-30","URL: /pt/pt/sobre-nos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","2414","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/circularidade > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","38692","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/kooltherm-k3 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","10340","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","33712","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr29-sp stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","31837","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-40 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","46257","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cm-bl stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","397","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","7571","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/more-space-magazine stage only Health Check > lang: fr-fr","","",""
"","520","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-af > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","41","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/pavimentos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","2556","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/a-propos-de-nous/CentredeDurabilte > lang: fr-fr","","",""
"","0","functionality of links","Desktop-1200-Chrome","2026-03-29","skipped","2026-03-29","URL: /ee/et/meist/planet-passionate stage only Health Check > lang: ee-et","","",""
"","3","visual compare","Desktop-1200-Chrome","2026-03-29","skipped","2026-03-29","URL: /fr/produits/protection-passive-contre-lincendie/protection-electrique > lang: fr-produits","","",""
"","989","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/coupe-feu/mortier-coupe-feu-compund-k-stop > lang: fr-fr","","",""
"","875","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-5c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","866","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ad > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","49","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/full-spectrum-of-insulation-solutions > lang: fr-fr","","",""
"","0","functionality of links","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /gb/en/contact-us/kingspan-insulation stage only Health Check > lang: gb-en","","",""
"","62","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/coupe-feu/mortier-coupe-feu-compund-k-stop > lang: fr-fr","","",""
"","53","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/404 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","8381","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/des-connaissances-actuelles-et-actualisees-avec-le-kingspan-college stage only Health Check > lang: fr-fr","","",""
"","8698","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/casos-de-estudo/camara-municipal-tui > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","77","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspanisolationtechnique > lang: fr-fr","","",""
"","501","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/404 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","30800","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tt47 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","19361","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-ps stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","59","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cm-bl > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","48","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-5c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","16670","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","8216","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/panneaux-isolants/panneaux-d-isolation-des-facades stage only Health Check > lang: fr-fr","","",""
"","4","visual compare","Desktop-1200-Chrome","2026-03-29","skipped","2026-03-29","URL: /r/produits/panneaux-isolants/panneaux-isolants-de-toitures/therma-tr29-sp > lang: r-produits","","",""
"","462","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/paredes > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","41","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pir-gr > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","14330","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/eficienciaenergetica stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","47","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/Condit0ons-Generales-de-Vente-de-Kingspan-Insulation > lang: fr-fr","","",""
"","0","functionality of links","Tablet-768-Chrome","2026-03-29","skipped","2026-03-29","URL: /gb/en/knowledge-articles/what-is-thermal-bridging stage only Health Check > lang: gb-en","","",""
"","445","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k15 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","48","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aviso-de-consentimento-de-marketing-directo > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","59","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire/nous-sommes-totalement-transparents > lang: fr-fr","","",""
"","1117","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous/Planet-Passionate > lang: fr-fr","","",""
"","39","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf72 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","7884","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire > lang: fr-fr","","",""
"","86","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire/nous-sommes-totalement-transparents > lang: fr-fr","","",""
"","16346","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1602","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr27-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
